TITLE,DESCRIPTION,KEYWORDS,content,label
生活费💰1500购物分享🛒宿舍好物分享,"购物分享又又来啦！快看看我的一些宝贝分享。
p2⃣️卡西欧手表
学生时期最心水的一块，带了两三年都没有发黄，颜色质感都很ok的，现在价格也很合适，送人/自己带都是比较ok的。
p3⃣️水杯
宿舍用的水杯子，很好看，咖啡或者一些茶包我都喜欢用这个杯子泡，用其他的我怕会留茶渍，（很不喜欢发黄的水杯）很好清洗，手感也很好滴。
p4⃣️电动牙刷
从高中就换成了电动牙刷啦，主要是方便➕清洁到位，我比较在意牙齿健康问题的，因为看牙🦷超级费钱而且还很疼。
p5⃣️保鲜盒
这个也是很厚的玻璃材质，因为经常从食堂打包饭带回宿舍吃的话还是需要一个碗的，买的这个也不怕坏，质量很好的，平常放个水果也很好。
p6⃣️、7⃣️电容笔
超平价的一款电容笔，画画的时候可以用针管头，去图书馆还可以用静音笔尖，很nice
p8⃣️化妆包
高颜值的平价化妆包一枚～容量很大，带东西很方便。
都是一些自用分享，有很多都是高中用到现在滴，大家理性种草。
#笔记灵感  #大学生  #搞钱  #购物分享  #好物分享  #宿舍好物  #爱用物分享  #学生党 #分享 #攒钱 #平价  #平价好物 ","杯子,好物推荐,电动牙刷,卡西欧怎么样,平价好物,保鲜盒,手表,好物分享,家居家装,家居用品,家居用品其他","杯子,好物推荐,电动牙刷,卡西欧怎么样,平价好物,保鲜盒,手表,好物分享,家居家装,家居用品,家居用品其他生活费💰1500购物分享🛒宿舍好物分享购物分享又又来啦！快看看我的一些宝贝分享。
p2⃣️卡西欧手表
学生时期最心水的一块，带了两三年都没有发黄，颜色质感都很ok的，现在价格也很合适，送人/自己带都是比较ok的。
p3⃣️水杯
宿舍用的水杯子，很好看，咖啡或者一些茶包我都喜欢用这个杯子泡，用其他的我怕会留茶渍，（很不喜欢发黄的水杯）很好清洗，手感也很好滴。
p4⃣️电动牙刷
从高中就换成了电动牙刷啦，主要是方便➕清洁到位，我比较在意牙齿健康问题的，因为看牙🦷超级费钱而且还很疼。
p5⃣️保鲜盒
这个也是很厚的玻璃材质，因为经常从食堂打包饭带回宿舍吃的话还是需要一个碗的，买的这个也不怕坏，质量很好的，平常放个水果也很好。
p6⃣️、7⃣️电容笔
超平价的一款电容笔，画画的时候可以用针管头，去图书馆还可以用静音笔尖，很nice
p8⃣️化妆包
高颜值的平价化妆包一枚～容量很大，带东西很方便。
都是一些自用分享，有很多都是高中用到现在滴，大家理性种草。
#笔记灵感  #大学生  #搞钱  #购物分享  #好物分享  #宿舍好物  #爱用物分享  #学生党 #分享 #攒钱 #平价  #平价好物 ","好物,平价好物"
✨私藏适合日常互送的🌷创意平价可爱礼物,"哈喽宝子们💕
给大家分享一期适合送好朋友的
平价仪式感十足少女心礼物合集🎁
好朋友要经常联络才能促进感情噢
而且给朋友准备礼物的过程很治愈哒🍬
…
可爱软乎乎的企鹅毯子 打开是个小毯🐧
毛茸茸玩偶 兔子玩偶一人一只👭
小熊香薰蜡烛🕯️ 北极熊造型好少女心
小卡展示笔筒 可以放喜欢的idol✨
少女心十足的杯子 很适合用来喝牛奶🥛
老虎毛绒收纳包 可可爱爱装小东西！
…","礼物,平价,少女心,玩偶,好物推荐,plog,生日礼物,创意礼物,女朋友礼物,平价好物,送女朋友礼物,家居家装,家居装饰,家居装饰其他","礼物,平价,少女心,玩偶,好物推荐,plog,生日礼物,创意礼物,女朋友礼物,平价好物,送女朋友礼物,家居家装,家居装饰,家居装饰其他✨私藏适合日常互送的🌷创意平价可爱礼物哈喽宝子们💕
给大家分享一期适合送好朋友的
平价仪式感十足少女心礼物合集🎁
好朋友要经常联络才能促进感情噢
而且给朋友准备礼物的过程很治愈哒🍬
…
可爱软乎乎的企鹅毯子 打开是个小毯🐧
毛茸茸玩偶 兔子玩偶一人一只👭
小熊香薰蜡烛🕯️ 北极熊造型好少女心
小卡展示笔筒 可以放喜欢的idol✨
少女心十足的杯子 很适合用来喝牛奶🥛
老虎毛绒收纳包 可可爱爱装小东西！
…","好物,平价好物"
🛒pdd好物分享|那些平价租房好物🧐🧐,"✔6.2💰挤压起泡瓶
✔️28💰复古台式闹钟
✔️21.6💰多功能插座转换器
✔️22💰可爱的面包靠
✔️6.9💰挂式擦手巾
✔️7.3💰手编收纳筐
	
️     @生活薯 @薯条小助手","好物推荐,平价,租房,平价好物,起泡瓶,面包,pdd平价好物,家居家装,家居家装合集","好物推荐,平价,租房,平价好物,起泡瓶,面包,pdd平价好物,家居家装,家居家装合集🛒pdd好物分享|那些平价租房好物🧐🧐✔6.2💰挤压起泡瓶
✔️28💰复古台式闹钟
✔️21.6💰多功能插座转换器
✔️22💰可爱的面包靠
✔️6.9💰挂式擦手巾
✔️7.3💰手编收纳筐
	
️     @生活薯 @薯条小助手","好物,平价好物"
宜家对不起我选pdd,#平价好物  #爱用物分享  #pdd好物  #宜家家居  #宜家好物  #好物分享  #好物推荐  #好物  #学生党平价好物  #我的平价好物  #家居  #收纳  #装修 ,"平价好物,好物推荐,家居,宜家怎么样,装修,好物,家居家装,家具,大型家具","平价好物,好物推荐,家居,宜家怎么样,装修,好物,家居家装,家具,大型家具宜家对不起我选pdd#平价好物  #爱用物分享  #pdd好物  #宜家家居  #宜家好物  #好物分享  #好物推荐  #好物  #学生党平价好物  #我的平价好物  #家居  #收纳  #装修 ","好物,平价好物"
跟着小红书买的绿植真的很绝🪴！pxx太🐮了！,"连盆包装的好好的，hen大一只！真的是懒人必备
不会养花的手残党也可以养的很好！
姐妹们放心🐛","绿植,盆栽,养花,好物推荐,家居好物,平价好物,室内绿植,家居家装,家居装饰,花艺","绿植,盆栽,养花,好物推荐,家居好物,平价好物,室内绿植,家居家装,家居装饰,花艺跟着小红书买的绿植真的很绝🪴！pxx太🐮了！连盆包装的好好的，hen大一只！真的是懒人必备
不会养花的手残党也可以养的很好！
姐妹们放心🐛","好物,平价好物"
揭秘 单位有一台绞肉机都能干什么？,揭秘 单位有一台绞肉机都能干什么？ #绞肉机[话题]#  #商用绞肉机[话题]#  #多功能绞肉机[话题]#,"绞肉机,商用绞肉机,家居家装,家用电器,厨房家电","绞肉机,商用绞肉机,家居家装,家用电器,厨房家电揭秘 单位有一台绞肉机都能干什么？揭秘 单位有一台绞肉机都能干什么？ #绞肉机[话题]#  #商用绞肉机[话题]#  #多功能绞肉机[话题]#",厨电
30岁未婚独居，喜欢独处时的松弛感～,"周末宅家的治愈时刻:
周末更喜欢一个人宅家卸去身上的疲惫～
去拥有足够的独处时间和安静在自己的空间里～
找一件喜欢的事情沉浸式的放松～
睡个懒觉，到中午醒来～
慢悠悠的吃个早午餐～
收拾收拾一下家里卫生～
换了夏天清新的四件套～
坐在地毯上靠着靠枕看看书～
疲倦了就看剧享受下慢时光做自己想做的事～
慵懒随意的周末享受独处时光～
也许每个人充电的方式都不一样～
有的人通过玩乐就能充满干劲再投入工作～
我是通过在家做自己想做的事充电～
慢慢悠悠的就过去了也很舒服～
希望每个女生都找到属于自己生活方式～
	
          @家居薯","独居,独处,夏天去哪玩,治愈,独居生活,家居家装,室内设计","独居,独处,夏天去哪玩,治愈,独居生活,家居家装,室内设计30岁未婚独居，喜欢独处时的松弛感～周末宅家的治愈时刻:
周末更喜欢一个人宅家卸去身上的疲惫～
去拥有足够的独处时间和安静在自己的空间里～
找一件喜欢的事情沉浸式的放松～
睡个懒觉，到中午醒来～
慢悠悠的吃个早午餐～
收拾收拾一下家里卫生～
换了夏天清新的四件套～
坐在地毯上靠着靠枕看看书～
疲倦了就看剧享受下慢时光做自己想做的事～
慵懒随意的周末享受独处时光～
也许每个人充电的方式都不一样～
有的人通过玩乐就能充满干劲再投入工作～
我是通过在家做自己想做的事充电～
慢慢悠悠的就过去了也很舒服～
希望每个女生都找到属于自己生活方式～
	
          @家居薯",独居小房
这个泼油小锅真的好用吗？,#泼油锅[话题]#  #迷你小锅[话题]#  #小铁锅[话题]#  #测评[话题]#,"铁锅,测评,泼油锅,家居家装,家居用品,餐厨具","铁锅,测评,泼油锅,家居家装,家居用品,餐厨具这个泼油小锅真的好用吗？#泼油锅[话题]#  #迷你小锅[话题]#  #小铁锅[话题]#  #测评[话题]#",测评
常年打折的澳洲居家好物！（无广）,"好久没有出平价好物分享了，今天分享一些我这半年自用的产品，按照惯例价格都放在图片里啦！
	
1⃣️Morning Fresh青柠味洗洁精
这款洗洁精主打一个便宜耐用！在coles和wws都是常年打折的存在，使用感很温和，清洁力也够，而且味道也挺好闻的。
	
2⃣️swisse草莓味维c泡腾片
这两天😷了舍友拿给我的，感觉很惊喜！之前吃维c泡腾片总是因为太酸了喝不下去，这个草莓味的非常好喝，而且喝完后体感有精神了一些。
❗️一天只能吃一片！近期cw好像打折，需要的友友可以去看看～
	
3⃣️大创粘毛棒
悉尼这个灰尘多毛毛多的奇怪属性不知道被我吐槽多少次了，尤其到了冬天衣服更容易粘上毛[笑哭R]
大创这个粘毛棒真的很好用，价格也超实惠，家里深色衣服多的可以常备！
	
4⃣️Kmart电饭锅
这个电饭锅在小红书上的风评褒贬不一，但我自己用的体验还蛮好的。（只要14🔪唉要什么自行车）从来没有煮糊过，自带的蒸笼很适合早上用来蒸鸡蛋，玉米土豆或者点心。
🌟容易煮糊米饭的友友可以把手覆盖近加好水的米里，手指刚好被水淹没就是合适的水位～
	
5⃣️femfresh护理液
这个原本是女性护理液，但是我一般是用来洗nei裤的，温和不刺激，有一股金盏花和芦荟的清香，姨妈期不小心搞脏了点也能洗得挺干净！
🌟原本用途慎用🌟
🌟苯人爱好就是算性价比，会定期分享来澳后的经验教训，省钱妙招和美食好物，感兴趣的友友欢迎关注[赞R]","澳洲,家居好物,维c泡腾片,洗洁精,Darling Square攻略,swisse怎么样,好物推荐,femfresh怎么样,清洁,morning fresh怎么样,冬天去哪玩,悉尼留学,家居家装,家居用品,家居清洁","澳洲,家居好物,维c泡腾片,洗洁精,Darling Square攻略,swisse怎么样,好物推荐,femfresh怎么样,清洁,morning fresh怎么样,冬天去哪玩,悉尼留学,家居家装,家居用品,家居清洁常年打折的澳洲居家好物！（无广）好久没有出平价好物分享了，今天分享一些我这半年自用的产品，按照惯例价格都放在图片里啦！
	
1⃣️Morning Fresh青柠味洗洁精
这款洗洁精主打一个便宜耐用！在coles和wws都是常年打折的存在，使用感很温和，清洁力也够，而且味道也挺好闻的。
	
2⃣️swisse草莓味维c泡腾片
这两天😷了舍友拿给我的，感觉很惊喜！之前吃维c泡腾片总是因为太酸了喝不下去，这个草莓味的非常好喝，而且喝完后体感有精神了一些。
❗️一天只能吃一片！近期cw好像打折，需要的友友可以去看看～
	
3⃣️大创粘毛棒
悉尼这个灰尘多毛毛多的奇怪属性不知道被我吐槽多少次了，尤其到了冬天衣服更容易粘上毛[笑哭R]
大创这个粘毛棒真的很好用，价格也超实惠，家里深色衣服多的可以常备！
	
4⃣️Kmart电饭锅
这个电饭锅在小红书上的风评褒贬不一，但我自己用的体验还蛮好的。（只要14🔪唉要什么自行车）从来没有煮糊过，自带的蒸笼很适合早上用来蒸鸡蛋，玉米土豆或者点心。
🌟容易煮糊米饭的友友可以把手覆盖近加好水的米里，手指刚好被水淹没就是合适的水位～
	
5⃣️femfresh护理液
这个原本是女性护理液，但是我一般是用来洗nei裤的，温和不刺激，有一股金盏花和芦荟的清香，姨妈期不小心搞脏了点也能洗得挺干净！
🌟原本用途慎用🌟
🌟苯人爱好就是算性价比，会定期分享来澳后的经验教训，省钱妙招和美食好物，感兴趣的友友欢迎关注[赞R]","好物,平价好物"
真的好舒服啊啊啊这个38r的大豆枕,"跟着🍠姐妹买的 去年用了一整个冬天才来的测评
枕头质量真不错 这个价格买到真的是划算
	
/
收货的时候是真空包装 枕套是丝一般的光滑
手感非常满意 真的是丝滑到家了哈哈哈哈
	
/
就是枕套要是配个拉链就好了方便拆洗
真的好软好大！像睡在厚厚软软的云里
枕套没有异味 喜欢睡软枕头的可以冲冲冲[点赞R]","枕头,枕套,1688,冬天去哪玩,测评,好睡的枕头,家居家装,家居装饰,家纺","枕头,枕套,1688,冬天去哪玩,测评,好睡的枕头,家居家装,家居装饰,家纺真的好舒服啊啊啊这个38r的大豆枕跟着🍠姐妹买的 去年用了一整个冬天才来的测评
枕头质量真不错 这个价格买到真的是划算
	
/
收货的时候是真空包装 枕套是丝一般的光滑
手感非常满意 真的是丝滑到家了哈哈哈哈
	
/
就是枕套要是配个拉链就好了方便拆洗
真的好软好大！像睡在厚厚软软的云里
枕套没有异味 喜欢睡软枕头的可以冲冲冲[点赞R]",测评
